REGION,TIMESLICE,FUEL,YEAR,VALUE
SIMPLICITY,ID,FEL,2034,0.6331199999999999
SIMPLICITY,IN,FEL,2034,0.42208
SIMPLICITY,SD,FEL,2034,0.7914
SIMPLICITY,SN,FEL,2034,0.2638
SIMPLICITY,WD,FEL,2034,2.1104
SIMPLICITY,WN,FEL,2034,1.0552
SIMPLICITY,ID,FEL,2035,0.6483599999999999
SIMPLICITY,IN,FEL,2035,0.43223999999999996
SIMPLICITY,SD,FEL,2035,0.8104499999999999
SIMPLICITY,SN,FEL,2035,0.27015
SIMPLICITY,WD,FEL,2035,2.1612
SIMPLICITY,WN,FEL,2035,1.0806
SIMPLICITY,ID,FEL,2036,0.6666
SIMPLICITY,IN,FEL,2036,0.44439999999999996
SIMPLICITY,SD,FEL,2036,0.8332499999999999
SIMPLICITY,SN,FEL,2036,0.27775
SIMPLICITY,WD,FEL,2036,2.222
SIMPLICITY,WN,FEL,2036,1.111
SIMPLICITY,ID,FEL,2037,0.68784
SIMPLICITY,IN,FEL,2037,0.45856
SIMPLICITY,SD,FEL,2037,0.8598
SIMPLICITY,SN,FEL,2037,0.2866
SIMPLICITY,WD,FEL,2037,2.2928
SIMPLICITY,WN,FEL,2037,1.1464
SIMPLICITY,ID,FEL,2038,0.70848
SIMPLICITY,IN,FEL,2038,0.47232
SIMPLICITY,SD,FEL,2038,0.8855999999999999
SIMPLICITY,SN,FEL,2038,0.2952
SIMPLICITY,WD,FEL,2038,2.3616
SIMPLICITY,WN,FEL,2038,1.1808
SIMPLICITY,ID,FEL,2039,0.72972
SIMPLICITY,IN,FEL,2039,0.48648
SIMPLICITY,SD,FEL,2039,0.91215
SIMPLICITY,SN,FEL,2039,0.30405000000000004
SIMPLICITY,WD,FEL,2039,2.4324000000000003
SIMPLICITY,WN,FEL,2039,1.2162000000000002
SIMPLICITY,ID,FEL,2040,0.75876
SIMPLICITY,IN,FEL,2040,0.5058400000000001
SIMPLICITY,SD,FEL,2040,0.94845
SIMPLICITY,SN,FEL,2040,0.31615000000000004
SIMPLICITY,WD,FEL,2040,2.5292000000000003
SIMPLICITY,WN,FEL,2040,1.2646000000000002
