REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
SIMPLICITY,ID,GridExp,1,FEL2,2027,0.86382723
SIMPLICITY,ID,GridExp,1,FEL2,2028,0.89982004
SIMPLICITY,ID,GridExp,1,FEL2,2029,0.92141572
SIMPLICITY,ID,GasExtraction,1,GAS,2014,3.3418657
SIMPLICITY,ID,GasExtraction,1,GAS,2015,3.3584693999999997
SIMPLICITY,ID,GasExtraction,1,GAS,2016,3.4324312000000003
SIMPLICITY,ID,GasExtraction,1,GAS,2017,3.535072
SIMPLICITY,ID,GasExtraction,1,GAS,2018,4.1864807
SIMPLICITY,ID,GasExtraction,1,GAS,2019,4.4866353
SIMPLICITY,ID,GasExtraction,1,GAS,2020,4.782261599999999
SIMPLICITY,ID,GasExtraction,1,GAS,2021,5.273892099999999
SIMPLICITY,ID,GasExtraction,1,GAS,2022,5.5077425
SIMPLICITY,ID,GasExtraction,1,GAS,2023,5.93005
SIMPLICITY,ID,GasExtraction,1,GAS,2024,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2025,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2026,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2027,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2028,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2029,6.0
SIMPLICITY,ID,GasExtraction,1,GAS,2030,2.0403746
SIMPLICITY,ID,GasExtraction,1,GAS,2031,1.5916190000000001
SIMPLICITY,ID,GasExtraction,1,GAS,2032,1.1422758999999998
SIMPLICITY,ID,GasExtraction,1,GAS,2033,0.67281899
SIMPLICITY,ID,GasExtraction,1,GAS,2034,0.17873911
SIMPLICITY,ID,GasImport,1,GAS,2024,0.12163645
SIMPLICITY,ID,GasImport,1,GAS,2025,0.28605327
SIMPLICITY,ID,GasImport,1,GAS,2026,0.54394395
SIMPLICITY,ID,GasImport,1,GAS,2027,0.80938176
SIMPLICITY,ID,GasImport,1,GAS,2028,0.99493052
SIMPLICITY,ID,GasImport,1,GAS,2029,1.1560708
SIMPLICITY,ID,NGCC,1,SEC_EL,2014,1.6776433999999998
SIMPLICITY,ID,NGCC,1,SEC_EL,2015,1.6859786
SIMPLICITY,ID,NGCC,1,SEC_EL,2016,1.723108
SIMPLICITY,ID,NGCC,1,SEC_EL,2017,1.7746345000000001
SIMPLICITY,ID,NGCC,1,SEC_EL,2018,2.1016468999999995
SIMPLICITY,ID,NGCC,1,SEC_EL,2019,2.2523269
SIMPLICITY,ID,NGCC,1,SEC_EL,2020,2.4007337000000004
SIMPLICITY,ID,NGCC,1,SEC_EL,2021,2.6475362000000002
SIMPLICITY,ID,NGCC,1,SEC_EL,2022,2.7649310000000002
SIMPLICITY,ID,NGCC,1,SEC_EL,2023,2.9769327000000003
SIMPLICITY,ID,NGCC,1,SEC_EL,2024,3.0731107000000004
SIMPLICITY,ID,NGCC,1,SEC_EL,2025,3.1556492
SIMPLICITY,ID,NGCC,1,SEC_EL,2026,3.2851123999999996
SIMPLICITY,ID,NGCC,1,SEC_EL,2027,3.4183642999999995
SIMPLICITY,ID,NGCC,1,SEC_EL,2028,3.5115112999999996
SIMPLICITY,ID,NGCC,1,SEC_EL,2029,3.5924050000000003
SIMPLICITY,ID,NGCC,1,SEC_EL,2030,1.0242845
SIMPLICITY,ID,NGCC,1,SEC_EL,2031,0.79900551
SIMPLICITY,ID,NGCC,1,SEC_EL,2032,0.57343167
SIMPLICITY,ID,NGCC,1,SEC_EL,2033,0.33776054
SIMPLICITY,ID,NGCC,1,SEC_EL,2034,0.08972847099999999
SIMPLICITY,IN,Backstop1,1,FEL1,2030,1.4283695
SIMPLICITY,IN,Backstop1,1,FEL1,2031,1.7021325
SIMPLICITY,IN,Backstop1,1,FEL1,2032,1.9768956000000002
SIMPLICITY,IN,Backstop1,1,FEL1,2033,2.2626908
SIMPLICITY,IN,Backstop1,1,FEL1,2034,2.5609487
SIMPLICITY,IN,Backstop1,1,FEL1,2035,2.892633
SIMPLICITY,IN,Backstop1,1,FEL1,2036,3.1216217
SIMPLICITY,IN,Backstop1,1,FEL1,2037,3.3561437000000005
SIMPLICITY,IN,Backstop1,1,FEL1,2038,3.5961991
SIMPLICITY,IN,Backstop1,1,FEL1,2039,3.8696911
SIMPLICITY,IN,Backstop1,1,FEL1,2040,4.1037215
SIMPLICITY,IN,TD,1,FEL1,2014,2.1262905
SIMPLICITY,IN,TD,1,FEL1,2015,2.1368547
SIMPLICITY,IN,TD,1,FEL1,2016,2.1839136000000003
SIMPLICITY,IN,TD,1,FEL1,2017,2.2492197
SIMPLICITY,IN,TD,1,FEL1,2018,2.3298919999999996
SIMPLICITY,IN,TD,1,FEL1,2019,2.4096037999999997
SIMPLICITY,IN,TD,1,FEL1,2020,2.4864346
SIMPLICITY,IN,TD,1,FEL1,2021,2.5767107000000005
SIMPLICITY,IN,TD,1,FEL1,2022,2.6698679
SIMPLICITY,IN,TD,1,FEL1,2023,2.7716687
SIMPLICITY,IN,TD,1,FEL1,2024,2.8379352000000004
SIMPLICITY,IN,TD,1,FEL1,2025,2.8869147999999996
SIMPLICITY,IN,TD,1,FEL1,2026,2.9397359
SIMPLICITY,IN,TD,1,FEL1,2027,2.9973589
SIMPLICITY,IN,TD,1,FEL1,2028,3.0597839
SIMPLICITY,IN,TD,1,FEL1,2029,3.1289316
SIMPLICITY,IN,TD,1,FEL1,2030,1.7754721000000002
SIMPLICITY,IN,TD,1,FEL1,2031,1.5814209
SIMPLICITY,IN,TD,1,FEL1,2032,1.3873301000000002
SIMPLICITY,IN,TD,1,FEL1,2033,1.184128
SIMPLICITY,IN,TD,1,FEL1,2034,0.96942343
SIMPLICITY,IN,TD,1,FEL1,2035,0.72129258
SIMPLICITY,IN,TD,1,FEL1,2036,0.58065923
SIMPLICITY,IN,TD,1,FEL1,2037,0.43929445
SIMPLICITY,IN,TD,1,FEL1,2038,0.29719827
SIMPLICITY,IN,TD,1,FEL1,2039,0.12646732
SIMPLICITY,IN,Backstop2,1,FEL2,2030,1.2484993999999998
SIMPLICITY,IN,Backstop2,1,FEL2,2031,1.2965186000000002
SIMPLICITY,IN,Backstop2,1,FEL2,2032,1.4405762
SIMPLICITY,IN,Backstop2,1,FEL2,2033,1.4885954
SIMPLICITY,IN,Backstop2,1,FEL2,2034,1.5366146
SIMPLICITY,IN,Backstop2,1,FEL2,2035,1.57503
SIMPLICITY,IN,Backstop2,1,FEL2,2036,1.6326531000000002
SIMPLICITY,IN,Backstop2,1,FEL2,2037,1.7094837999999999
SIMPLICITY,IN,Backstop2,1,FEL2,2038,1.7767107
SIMPLICITY,IN,Backstop2,1,FEL2,2039,1.8439376
SIMPLICITY,IN,Backstop2,1,FEL2,2040,1.9687875
SIMPLICITY,IN,GridExp,1,FEL2,2018,0.28811525
SIMPLICITY,IN,GridExp,1,FEL2,2019,0.38415366
SIMPLICITY,IN,GridExp,1,FEL2,2020,0.48019208
SIMPLICITY,IN,GridExp,1,FEL2,2021,0.67226891
SIMPLICITY,IN,GridExp,1,FEL2,2022,0.72028812
SIMPLICITY,IN,GridExp,1,FEL2,2023,0.86434574
SIMPLICITY,IN,GridExp,1,FEL2,2024,0.91236495
SIMPLICITY,IN,GridExp,1,FEL2,2025,0.96038415
SIMPLICITY,IN,GridExp,1,FEL2,2026,1.0564226
SIMPLICITY,IN,GridExp,1,FEL2,2027,1.152461
SIMPLICITY,IN,GridExp,1,FEL2,2028,1.2004801999999999
SIMPLICITY,IN,GridExp,1,FEL2,2029,1.2292916999999999
SIMPLICITY,IN,GasExtraction,1,GAS,2014,4.458495500000001
SIMPLICITY,IN,GasExtraction,1,GAS,2015,4.480647
SIMPLICITY,IN,GasExtraction,1,GAS,2016,4.5793219
SIMPLICITY,IN,GasExtraction,1,GAS,2017,4.7162585
SIMPLICITY,IN,GasExtraction,1,GAS,2018,5.5853247999999995
SIMPLICITY,IN,GasExtraction,1,GAS,2019,5.9857711
SIMPLICITY,IN,GasExtraction,1,GAS,2020,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2021,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2022,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2023,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2024,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2025,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2026,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2027,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2028,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2029,6.0
SIMPLICITY,IN,GasExtraction,1,GAS,2030,3.7228846
SIMPLICITY,IN,GasExtraction,1,GAS,2031,3.3159899
SIMPLICITY,IN,GasExtraction,1,GAS,2032,2.9090122000000003
SIMPLICITY,IN,GasExtraction,1,GAS,2033,2.4829293
SIMPLICITY,IN,GasExtraction,1,GAS,2034,2.0327279
SIMPLICITY,IN,GasExtraction,1,GAS,2035,1.5124367
SIMPLICITY,IN,GasExtraction,1,GAS,2036,1.2175506999999999
SIMPLICITY,IN,GasExtraction,1,GAS,2037,0.92113111
SIMPLICITY,IN,GasExtraction,1,GAS,2038,0.62317784
SIMPLICITY,IN,GasExtraction,1,GAS,2039,0.26518200000000003
SIMPLICITY,IN,GasImport,1,GAS,2020,0.38017609
SIMPLICITY,IN,GasImport,1,GAS,2021,1.0360770000000001
SIMPLICITY,IN,GasImport,1,GAS,2022,1.3480646
SIMPLICITY,IN,GasImport,1,GAS,2023,1.9114793
SIMPLICITY,IN,GasImport,1,GAS,2024,2.1670812
SIMPLICITY,IN,GasImport,1,GAS,2025,2.3864352
SIMPLICITY,IN,GasImport,1,GAS,2026,2.7304958999999998
SIMPLICITY,IN,GasImport,1,GAS,2027,3.0846254
SIMPLICITY,IN,GasImport,1,GAS,2028,3.3321722
SIMPLICITY,IN,GasImport,1,GAS,2029,3.5471548999999998
SIMPLICITY,IN,NGCC,1,SEC_EL,2014,2.2382005
SIMPLICITY,IN,NGCC,1,SEC_EL,2015,2.2493208
SIMPLICITY,IN,NGCC,1,SEC_EL,2016,2.2988564
SIMPLICITY,IN,NGCC,1,SEC_EL,2017,2.3675997000000004
SIMPLICITY,IN,NGCC,1,SEC_EL,2018,2.8038779
SIMPLICITY,IN,NGCC,1,SEC_EL,2019,3.0049052000000005
SIMPLICITY,IN,NGCC,1,SEC_EL,2020,3.2028996
SIMPLICITY,IN,NGCC,1,SEC_EL,2021,3.5321672
SIMPLICITY,IN,NGCC,1,SEC_EL,2022,3.6887875
SIMPLICITY,IN,NGCC,1,SEC_EL,2023,3.9716261
SIMPLICITY,IN,NGCC,1,SEC_EL,2024,4.0999404
SIMPLICITY,IN,NGCC,1,SEC_EL,2025,4.2100578
SIMPLICITY,IN,NGCC,1,SEC_EL,2026,4.382779
SIMPLICITY,IN,NGCC,1,SEC_EL,2027,4.5605549000000005
SIMPLICITY,IN,NGCC,1,SEC_EL,2028,4.6848254
SIMPLICITY,IN,NGCC,1,SEC_EL,2029,4.792748400000001
SIMPLICITY,IN,NGCC,1,SEC_EL,2030,1.868918
SIMPLICITY,IN,NGCC,1,SEC_EL,2031,1.6646536
SIMPLICITY,IN,NGCC,1,SEC_EL,2032,1.4603475000000001
SIMPLICITY,IN,NGCC,1,SEC_EL,2033,1.2464505
SIMPLICITY,IN,NGCC,1,SEC_EL,2034,1.0204457
SIMPLICITY,IN,NGCC,1,SEC_EL,2035,0.75925535
SIMPLICITY,IN,NGCC,1,SEC_EL,2036,0.61122024
SIMPLICITY,IN,NGCC,1,SEC_EL,2037,0.46241521
SIMPLICITY,IN,NGCC,1,SEC_EL,2038,0.31284028
SIMPLICITY,IN,NGCC,1,SEC_EL,2039,0.13312349999999998
SIMPLICITY,SD,Backstop1,1,FEL1,2030,1.4283695
SIMPLICITY,SD,Backstop1,1,FEL1,2031,1.7021325
SIMPLICITY,SD,Backstop1,1,FEL1,2032,1.9768956000000002
SIMPLICITY,SD,Backstop1,1,FEL1,2033,2.2626908
SIMPLICITY,SD,Backstop1,1,FEL1,2034,2.5609487
SIMPLICITY,SD,Backstop1,1,FEL1,2035,2.892633
SIMPLICITY,SD,Backstop1,1,FEL1,2036,3.1216217
SIMPLICITY,SD,Backstop1,1,FEL1,2037,3.3561437000000005
SIMPLICITY,SD,Backstop1,1,FEL1,2038,3.5961991
SIMPLICITY,SD,Backstop1,1,FEL1,2039,3.7441512
SIMPLICITY,SD,Backstop1,1,FEL1,2040,3.844931
SIMPLICITY,SD,TD,1,FEL1,2014,1.9922016
SIMPLICITY,SD,TD,1,FEL1,2015,2.0020995999999998
SIMPLICITY,SD,TD,1,FEL1,2016,2.0461907999999998
SIMPLICITY,SD,TD,1,FEL1,2017,2.1073785
SIMPLICITY,SD,TD,1,FEL1,2018,2.1829633999999998
SIMPLICITY,SD,TD,1,FEL1,2019,2.2576485
SIMPLICITY,SD,TD,1,FEL1,2020,2.3296341
SIMPLICITY,SD,TD,1,FEL1,2021,2.4142172000000004
SIMPLICITY,SD,TD,1,FEL1,2022,2.5014997
SIMPLICITY,SD,TD,1,FEL1,2023,2.5968806
SIMPLICITY,SD,TD,1,FEL1,2024,2.6589682
SIMPLICITY,SD,TD,1,FEL1,2025,2.704859
SIMPLICITY,SD,TD,1,FEL1,2026,2.7543491
SIMPLICITY,SD,TD,1,FEL1,2027,2.8083383
SIMPLICITY,SD,TD,1,FEL1,2028,2.8668266
SIMPLICITY,SD,TD,1,FEL1,2029,2.9316137
SIMPLICITY,SD,TD,1,FEL1,2030,1.5734302
SIMPLICITY,SD,TD,1,FEL1,2031,1.3743522
SIMPLICITY,SD,TD,1,FEL1,2032,1.175174
SIMPLICITY,SD,TD,1,FEL1,2033,0.96676333
SIMPLICITY,SD,TD,1,FEL1,2034,0.74678974
SIMPLICITY,SD,TD,1,FEL1,2035,0.49338981
SIMPLICITY,SD,TD,1,FEL1,2036,0.34718455
SIMPLICITY,SD,TD,1,FEL1,2037,0.19994506
SIMPLICITY,SD,TD,1,FEL1,2038,0.051671336
SIMPLICITY,SD,Backstop2,1,FEL2,2030,1.169766
SIMPLICITY,SD,Backstop2,1,FEL2,2031,1.2147569999999999
SIMPLICITY,SD,Backstop2,1,FEL2,2032,1.3497301000000002
SIMPLICITY,SD,Backstop2,1,FEL2,2033,1.3947211000000002
SIMPLICITY,SD,Backstop2,1,FEL2,2034,1.4397121000000002
SIMPLICITY,SD,Backstop2,1,FEL2,2035,1.4757049
SIMPLICITY,SD,Backstop2,1,FEL2,2036,1.5296941000000002
SIMPLICITY,SD,Backstop2,1,FEL2,2037,1.6016796999999998
SIMPLICITY,SD,Backstop2,1,FEL2,2038,1.6646671000000002
SIMPLICITY,SD,Backstop2,1,FEL2,2039,1.7276544999999999
SIMPLICITY,SD,Backstop2,1,FEL2,2040,1.8446311000000002
SIMPLICITY,SD,GridExp,1,FEL2,2018,0.26994601
SIMPLICITY,SD,GridExp,1,FEL2,2019,0.35992801
SIMPLICITY,SD,GridExp,1,FEL2,2020,0.44991002
SIMPLICITY,SD,GridExp,1,FEL2,2021,0.62987403
SIMPLICITY,SD,GridExp,1,FEL2,2022,0.67486503
SIMPLICITY,SD,GridExp,1,FEL2,2023,0.80983803
SIMPLICITY,SD,GridExp,1,FEL2,2024,0.85482903
SIMPLICITY,SD,GridExp,1,FEL2,2025,0.89982004
SIMPLICITY,SD,GridExp,1,FEL2,2026,0.98980204
SIMPLICITY,SD,GridExp,1,FEL2,2027,1.079784
SIMPLICITY,SD,GridExp,1,FEL2,2028,1.124775
SIMPLICITY,SD,GridExp,1,FEL2,2029,1.1517696000000002
SIMPLICITY,SD,GasExtraction,1,GAS,2014,4.1773321
SIMPLICITY,SD,GasExtraction,1,GAS,2015,4.1980867
SIMPLICITY,SD,GasExtraction,1,GAS,2016,4.2905389000000005
SIMPLICITY,SD,GasExtraction,1,GAS,2017,4.41884
SIMPLICITY,SD,GasExtraction,1,GAS,2018,5.2331009
SIMPLICITY,SD,GasExtraction,1,GAS,2019,5.6082941
SIMPLICITY,SD,GasExtraction,1,GAS,2020,5.977827
SIMPLICITY,SD,GasExtraction,1,GAS,2021,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2022,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2023,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2024,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2025,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2026,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2027,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2028,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2029,6.0
SIMPLICITY,SD,GasExtraction,1,GAS,2030,3.2992345999999997
SIMPLICITY,SD,GasExtraction,1,GAS,2031,2.8817995
SIMPLICITY,SD,GasExtraction,1,GAS,2032,2.4641542999999997
SIMPLICITY,SD,GasExtraction,1,GAS,2033,2.0271501
SIMPLICITY,SD,GasExtraction,1,GAS,2034,1.5659002
SIMPLICITY,SD,GasExtraction,1,GAS,2035,1.0345605
SIMPLICITY,SD,GasExtraction,1,GAS,2036,0.72799119
SIMPLICITY,SD,GasExtraction,1,GAS,2037,0.41925322
SIMPLICITY,SD,GasExtraction,1,GAS,2038,0.10834663
SIMPLICITY,SD,GasImport,1,GAS,2021,0.59236518
SIMPLICITY,SD,GasImport,1,GAS,2022,0.88467811
SIMPLICITY,SD,GasImport,1,GAS,2023,1.4125625
SIMPLICITY,SD,GasImport,1,GAS,2024,1.6520456000000001
SIMPLICITY,SD,GasImport,1,GAS,2025,1.8575666000000002
SIMPLICITY,SD,GasImport,1,GAS,2026,2.1799299
SIMPLICITY,SD,GasImport,1,GAS,2027,2.5117272
SIMPLICITY,SD,GasImport,1,GAS,2028,2.7436631
SIMPLICITY,SD,GasImport,1,GAS,2029,2.9450884999999998
SIMPLICITY,SD,NGCC,1,SEC_EL,2014,2.0970543
SIMPLICITY,SD,NGCC,1,SEC_EL,2015,2.1074732000000003
SIMPLICITY,SD,NGCC,1,SEC_EL,2016,2.153885
SIMPLICITY,SD,NGCC,1,SEC_EL,2017,2.2182932
SIMPLICITY,SD,NGCC,1,SEC_EL,2018,2.6270587000000005
SIMPLICITY,SD,NGCC,1,SEC_EL,2019,2.8154087000000003
SIMPLICITY,SD,NGCC,1,SEC_EL,2020,3.0009171
SIMPLICITY,SD,NGCC,1,SEC_EL,2021,3.3094203
SIMPLICITY,SD,NGCC,1,SEC_EL,2022,3.4561637000000003
SIMPLICITY,SD,NGCC,1,SEC_EL,2023,3.7211659
SIMPLICITY,SD,NGCC,1,SEC_EL,2024,3.8413883
SIMPLICITY,SD,NGCC,1,SEC_EL,2025,3.9445615
SIMPLICITY,SD,NGCC,1,SEC_EL,2026,4.1063905
SIMPLICITY,SD,NGCC,1,SEC_EL,2027,4.272955400000001
SIMPLICITY,SD,NGCC,1,SEC_EL,2028,4.3893891
SIMPLICITY,SD,NGCC,1,SEC_EL,2029,4.4905063
SIMPLICITY,SD,NGCC,1,SEC_EL,2030,1.6562423
SIMPLICITY,SD,NGCC,1,SEC_EL,2031,1.4466865
SIMPLICITY,SD,NGCC,1,SEC_EL,2032,1.2370253
SIMPLICITY,SD,NGCC,1,SEC_EL,2033,1.0176456
SIMPLICITY,SD,NGCC,1,SEC_EL,2034,0.78609446
SIMPLICITY,SD,NGCC,1,SEC_EL,2035,0.51935769
SIMPLICITY,SD,NGCC,1,SEC_EL,2036,0.36545742
SIMPLICITY,SD,NGCC,1,SEC_EL,2037,0.21046848
SIMPLICITY,SD,NGCC,1,SEC_EL,2038,0.05439088
SIMPLICITY,SN,Backstop1,1,FEL1,2030,1.4283695
SIMPLICITY,SN,Backstop1,1,FEL1,2031,1.7021325
SIMPLICITY,SN,Backstop1,1,FEL1,2032,1.9768956000000002
SIMPLICITY,SN,Backstop1,1,FEL1,2033,2.1542617
SIMPLICITY,SN,Backstop1,1,FEL1,2034,2.2064826
SIMPLICITY,SN,Backstop1,1,FEL1,2035,2.2587035
SIMPLICITY,SN,Backstop1,1,FEL1,2036,2.3139256
SIMPLICITY,SN,Backstop1,1,FEL1,2037,2.3721488999999996
SIMPLICITY,SN,Backstop1,1,FEL1,2038,2.4333732999999995
SIMPLICITY,SN,Backstop1,1,FEL1,2039,2.497599
SIMPLICITY,SN,Backstop1,1,FEL1,2040,2.5648258999999998
SIMPLICITY,SN,TD,1,FEL1,2014,1.3289316
SIMPLICITY,SN,TD,1,FEL1,2015,1.3355342
SIMPLICITY,SN,TD,1,FEL1,2016,1.364946
SIMPLICITY,SN,TD,1,FEL1,2017,1.4057623
SIMPLICITY,SN,TD,1,FEL1,2018,1.4561825000000002
SIMPLICITY,SN,TD,1,FEL1,2019,1.5060023999999999
SIMPLICITY,SN,TD,1,FEL1,2020,1.5540216
SIMPLICITY,SN,TD,1,FEL1,2021,1.6104441999999999
SIMPLICITY,SN,TD,1,FEL1,2022,1.6686675
SIMPLICITY,SN,TD,1,FEL1,2023,1.7322929
SIMPLICITY,SN,TD,1,FEL1,2024,1.7737095
SIMPLICITY,SN,TD,1,FEL1,2025,1.8043217
SIMPLICITY,SN,TD,1,FEL1,2026,1.8373348999999999
SIMPLICITY,SN,TD,1,FEL1,2027,1.8733493000000003
SIMPLICITY,SN,TD,1,FEL1,2028,1.9123648999999998
SIMPLICITY,SN,TD,1,FEL1,2029,1.9555822
SIMPLICITY,SN,TD,1,FEL1,2030,0.57403148
SIMPLICITY,SN,TD,1,FEL1,2031,0.35008836
SIMPLICITY,SN,TD,1,FEL1,2032,0.12574547
SIMPLICITY,SN,Backstop2,1,FEL2,2030,0.78031212
SIMPLICITY,SN,Backstop2,1,FEL2,2031,0.81032413
SIMPLICITY,SN,Backstop2,1,FEL2,2032,0.90036014
SIMPLICITY,SN,Backstop2,1,FEL2,2033,0.93037215
SIMPLICITY,SN,Backstop2,1,FEL2,2034,0.96038415
SIMPLICITY,SN,Backstop2,1,FEL2,2035,0.98439376
SIMPLICITY,SN,Backstop2,1,FEL2,2036,1.0204082
SIMPLICITY,SN,Backstop2,1,FEL2,2037,1.0684274
SIMPLICITY,SN,Backstop2,1,FEL2,2038,1.1104441999999999
SIMPLICITY,SN,Backstop2,1,FEL2,2039,1.152461
SIMPLICITY,SN,Backstop2,1,FEL2,2040,1.2304921999999998
SIMPLICITY,SN,GridExp,1,FEL2,2018,0.18007203
SIMPLICITY,SN,GridExp,1,FEL2,2019,0.24009604
SIMPLICITY,SN,GridExp,1,FEL2,2020,0.30012005
SIMPLICITY,SN,GridExp,1,FEL2,2021,0.42016807
SIMPLICITY,SN,GridExp,1,FEL2,2022,0.45018007
SIMPLICITY,SN,GridExp,1,FEL2,2023,0.54021609
SIMPLICITY,SN,GridExp,1,FEL2,2024,0.57022809
SIMPLICITY,SN,GridExp,1,FEL2,2025,0.6002400999999999
SIMPLICITY,SN,GridExp,1,FEL2,2026,0.66026411
SIMPLICITY,SN,GridExp,1,FEL2,2027,0.72028812
SIMPLICITY,SN,GridExp,1,FEL2,2028,0.75030012
SIMPLICITY,SN,GridExp,1,FEL2,2029,0.76830732
SIMPLICITY,SN,GasExtraction,1,GAS,2014,2.7865597
SIMPLICITY,SN,GasExtraction,1,GAS,2015,2.8004043999999997
SIMPLICITY,SN,GasExtraction,1,GAS,2016,2.8620762
SIMPLICITY,SN,GasExtraction,1,GAS,2017,2.9476616
SIMPLICITY,SN,GasExtraction,1,GAS,2018,3.490828
SIMPLICITY,SN,GasExtraction,1,GAS,2019,3.7411068999999997
SIMPLICITY,SN,GasExtraction,1,GAS,2020,3.9876101000000004
SIMPLICITY,SN,GasExtraction,1,GAS,2021,4.3975481
SIMPLICITY,SN,GasExtraction,1,GAS,2022,4.5925404
SIMPLICITY,SN,GasExtraction,1,GAS,2023,4.9446745000000005
SIMPLICITY,SN,GasExtraction,1,GAS,2024,5.1044257
SIMPLICITY,SN,GasExtraction,1,GAS,2025,5.241522
SIMPLICITY,SN,GasExtraction,1,GAS,2026,5.4565599
SIMPLICITY,SN,GasExtraction,1,GAS,2027,5.6778909
